website,city,name,zip,started,accredited,bbb_url,phone,state,contact/0/contacts,contact/1/contacts,bbb_opened,email,alternates,rating,host_email/0,host_email/1,management/0/managers,entity_type,categories/0/categories,host_email/2,has_fb,contact/2/contacts,contact/3/contacts,contact/4/contacts,host_email/3,host_email/4,host_email/5,host_email/6,host_email/7,host_email/8,host_email/9,host_email/10,host_email/11,host_email/12,host_email/13,host_email/14,host_email/15,host_email/16,url,address,management/0/manager,management/1/manager,management/2/manager,management/3/manager,management/4/manager,management/5/manager,management/6/manager,management/7/manager,management/8/manager,categories/1/categories,categories/2/categories,categories/3/categories,categories/4/categories,categories/5/categories,categories/6/categories,categories/7/categories,management/9/manager,management/10/manager,management/11/manager,categories/8/categories,categories/9/categories,categories/10/categories,categories/11/categories,categories/12/categories,categories/13/categories,categories/14/categories,categories/15/categories,management/0/management,management/1/management,management/2/management,categories/16/categories,categories/17/categories,categories/18/categories,categories/19/categories,categories/20/categories,categories/21/categories,categories/22/categories,categories/23/categories,categories/24/categories,management/3/management,management/4/management,management/12/manager,management/13/manager,management/14/manager,categories/25/categories,categories/26/categories,categories/27/categories,categories/28/categories,categories/29/categories,categories/30/categories,categories/31/categories,categories/32/categories,categories/33/categories,categories/34/categories,categories/35/categories,categories/36/categories,management/15/manager,management/16/manager,management/17/manager,management/18/manager,management/5/management,categories/37/categories,host_email/17,management/6/management,management/7/management
,,Austin's Moving Co. LLC,,,,http://www.bbb.org/greensboro/business-reviews/moving-and-storage-company/austins-moving-in-greensboro-nc-33066672,,,,,7,,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fridrichmoving.com,Brook Park,Fridrich Moving & Storage Company,44135,1/1/15,1967,http://www.bbb.org/cleveland/business-reviews/movers/fridrich-moving-storage-company-in-brook-park-oh-3121,216-676-0500,OH,"Principal: Mr. Michael W. Fridrich, President",,1-Jan-62,NULL,,A+,fm@fridrichmoving.com,,,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,14800 Brookpark Rd.,"BBB file opened: January 01, 1962",1/1/15,Business incorporated 01/20/1925 in OH,"Mr. Michael W. Fridrich, President","Ms. Dorothy M. Cepulo, Treasurer",The Wm. Fridrich Moving & Storage Co.,Moving Household Goods in Ohio,,,Moving Services - Labor & Materials,Storage Units - Household & Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aaronsreliable.com,Chicago,http://www.aaronsreliable.com,60608,,2015,http://www.aaronsreliable.com/,312-491-9322,IL,,,,NULL,,,aaronsreliable@gmail.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,1500 S Western Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.juantaboselfstorage.com,Albuquerque,Juan Tabo Self Storage,87112,6/8/12,2013,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/juan-tabo-self-storage-in-albuquerque-nm-99134071,505-296-9568,NM,"Principal: Mr. Richard Duchesne, Manager/Owner",,6-Sep-12,NULL,,A+,juantabostorage@ymail.com,,,Sole Proprietorship,Movers,,,,,,,,,,,,,,,,,,,,,1777 Juan Tabo Blvd,"BBB file opened: September 06, 2012",6/8/12,Business started locally: 06/08/2012,"Mr. Richard Duchesne, Manager/Owner",,,,,,Recreational Vehicles - Storage,Storage Units - Household & Commercial,Boat Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.americanofvirginia.com,Waynesboro,"American of Virginia, Inc.",22980,3/1/96,2010,http://www.bbb.org/western-virginia/business-reviews/movers/american-of-virginia-inc-in-waynesboro-va-9001856,540-942-5166,VA,"Principal: Ms. Barbara Chambers, President",,6-Feb-01,NULL,,A+,gscottgerman@americanofvirginia.com,william@americanofvirginia.com,,,Corporation,,,,,,,,,,,,,,,,,,,,,1522 N. Delphine Avenue,Movers,,,,,,,,,MOVERS,STORAGE UNITS-HOUSEHOLD & COMMERCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.conejo-united.com,Simi Valley,http://www.conejo-united.com,93065,,2009,http://www.conejo-united.com/,805-495-4666,CA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45 West Easy Street, Ste. 23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.personalmovers.com,Lawrence,http://www.personalmovers.com,1843,,2009,http://www.personalmovers.com/,800-446-1129,MA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,100A Glenn St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.burkemoving.com,Cheyenne,http://www.burkemoving.com,82007,,2011,http://www.burkemoving.com/,307-635-3608,WY,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,220 Evelyn ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.emergencymoves.com,Honolulu,We-Haul-Supermove & Emergencymoves & Ultimate Moves,96814,6/28/99,2005,http://www.bbb.org/hawaii/business-reviews/movers/we-haul-supermove-emergencymoves-ultimate-moves-in-honolulu-hi-14002515,808-227-9340,HI,"Principal: Mr. Gyorgy Barcza, President",,24-Aug-04,NULL,MOVING/MOVERS,A+,,,,,The number is PUC 2123-C.,,,,,,,,,,,,,,,,,,,,,1687A Kalauokalani Way PM-207,"BBB file opened: August 24, 2004",6/28/99,Business started locally: 06/28/1999,Business incorporated 06/28/1999 in HI,"Mr. Gyorgy Barcza, President","Mariam Barcza, Sec/Office Admin","Tuula Saiho Barcza, Vice President/Secretary",COST-EFFECTIVE MOVE,MOVING COMPANIES,The number is W20557094-01.,Corporation,Movers,,,,,MOVING/MOVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.lonestarvanlines.com,Fort Worth,Lone Star Van Lines Inc,76119,9/11/81,2000,http://www.bbb.org/fort-worth/business-reviews/movers/lone-star-van-lines-inc-in-fort-worth-tx-94080114,817-457-9100,TX,"Principal: Mr. Shelby Thigpen, Vice President",,1-Aug-94,NULL,Moving,A+,,,,,The number is 601326.,,,,,,,,,,,,,,,,,,,,,4011 E Loop 820 S,"BBB file opened: August 01, 1994",9/11/81,Business started locally: 09/11/1981,Business incorporated 09/11/1981 in TX,"Mr. Shelby Thigpen, Vice President",**** Moving Companies,**** Moving Services (USE 702),Moving,,Corporation,Movers,Moving Services - Labor & Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.skinnywimpmoving.com,Simi Valley,Skinny Wimp Moving Co.,93063,,2013,http://www.bbb.org/santa-barbara/business-reviews/movers/skinny-wimp-moving-co-in-simi-valley-ca-92011470,805-404-9337,CA,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bnmoving.com,Southampton,http://bnmoving.com,11968,,,http://bnmoving.com/,,NY,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,353 County Road 39A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wheatonworldwide.com/find-a-local-agent/all-american-moving/,Ruidoso Downs,"All American Moving, Inc.",88346,1/1/79,2014,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/all-american-moving-inc-in-ruidoso-downs-nm-42774,575-378-8218,NM,"Principal: Mr. Robert Dunn, President",,7-Nov-02,NULL,,A+,rgd10225@yahoo.com,wheatoncustomercare@wvlcorp.com,,,The number is 55734.,,,,,,,,,,,,,,,,,,,,,200 Parkway St,"BBB file opened: November 07, 2002",1/1/79,Business started locally: 01/01/1979,Business incorporated 12/03/2009 in NM,"Mr. Robert Dunn, President",,,,,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.josephbarton.com,Farmingdale,Joseph Barton,11735,11/1/78,1994,http://www.bbb.org/new-york-city/business-reviews/movers/joseph-barton-in-farmingdale-ny-32868,631-293-2113,NY,"Customer Contact: Mr. Victor Calcano, Vice President/Secretary","Principal: Mr. Victor M. Calcano III, Vice President",1-Sep-84,NULL,,A+,joebarton@nobshosting.com,,,,Corporation,,,,,,,,,,,,,,,,,,,,,225 Central Avenue,"BBB file opened: September 01, 1984",11/1/78,Business incorporated 11/04/2004 in NY,"Mr. Victor M. Calcano III, Vice President","Calcano, Inc.",,,,,MOVERS,AUTO TRANSPORTERS & DRIVE-AWAY COMPANIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.manvantupelo.com,Tupelo,http://www.manvantupelo.com,38804,,2012,http://www.manvantupelo.com/,662-844-0007,MS,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074 N Gloster St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pods.com,Beaumont,PODS,77705,4/10/07,2009,http://www.bbb.org/southeast-texas/business-reviews/moving-and-storage-company/pods-in-beaumont-tx-90022031,409-842-9922,TX,"Principal: Donna Wade, Owner",,4-Sep-07,NULL,"Jim Wade, Owner",,,,,,Limited Liability Company (LLC),,,,,,,,,,,,,,,,,,,,,3250 Ih 10 S,"BBB file opened: September 04, 2007",4/10/07,Business started locally: 04/10/2007,Business incorporated 03/13/2007 in TX,"Donna Wade, Owner","Jim Wade, Owner",,,,Moving & Storage Company,Moving & Storage Company,Movers,Storage Units - Portable,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.chriscorriganmoving.com/,Central Falls,Chris Corrigan Moving Inc.,2863,01/01/1899,2009,http://www.bbb.org/boston/business-reviews/movers/chris-corrigan-moving-inc-in-central-falls-ri-105235,401-722-2422,RI,"Principal: Mr. Chris Corrigan, President",,13-Apr-94,NULL,Moving,A,,,,,The number is 49955.,,,,,,,,,,,,,,,,,,,,,169 Cowden Street,0,Hiring a Mover - 5 Tips - Video,Moving,,,,,,,Corporation,MOVERS,STORAGE-BROKER,MOVERS-INTRASTATE,IN PLANT MOVING,STORAGE-HOUSEHOLD & COMMERCIAL,MOVERS-INTERSTATE,,,,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.planesmoving.com,West Chester,"Planes Moving & Storage, Inc.",45069,1/1/20,1983,http://www.bbb.org/cincinnati/business-reviews/movers/planes-moving-storage-inc-in-west-chester-oh-725,513-759-6000,OH,"Principal: Mr. James Baughman, Director of Customer Service",,1-Nov-83,NULL,"Moving, Interstate",A+,,,,,Corporation,,Facebook,,,,,,,,,,,,,,,,,,,9823 Cincinnati Dayton Rd,"Stacey Moving & Storage, Inc.",BBB News: Moving Tips,Choosing a Storage Facility,"Moving & Storage, Local","Moving, Interstate",,,,,Movers,Moving Services - Labor & Materials,Piano & Organ Moving,Storage Units - Household & Commercial,Warehousing Services,Relocation Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bernboys.com,Milwaukee,http://www.bernboys.com,53204,,,http://www.bernboys.com/,414-672-8000,WI,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,523 W National Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aotmoving.com,Temple,All of Texas Moving,76504,9/1/02,2009,http://www.bbb.org/central-texas/business-reviews/movers/all-of-texas-moving-in-temple-tx-54763,254-773-6969,TX,"Principal: Mr. Joseph Jarolik, President","Cash, MC, Visa",27-Mar-03,NULL,Tips for hiring a moving company,A+,info@aotmoving.com,,,,Corporation,,,,,,,,,,,,,,,,,,,,,1614 W Avenue L Ste B,"When moving with the business and either purchasing boxes that you pack or have the business do your packing with their boxes, they will fully refund the box costs if they are returned to their Temple office in re-usable condition.",Regulatory Information,Tips for hiring a moving company,,,,,,,Movers,Moving Services - Labor & Materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bigfootmoving.com,Arlington,http://www.bigfootmoving.com,2476,,2004,http://www.bigfootmoving.com/,781-488-3090,MA,,,,NULL,,,info@bigfootmoving.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,30 Park Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.allyouneedmovingllc.com,Scottsdale,All You Need Moving,85257,4/2/14,2015,http://www.bbb.org/phoenix/business-reviews/moving-assistance-packing-unpacking-organizing/all-you-need-moving-in-scottsdale-az-1000036712,480-289-8925,AZ,"Principal: Mr. Gary L. Crosby III, Member",,19-May-15,NULL,,A,moving@allyouneedmovingllc.com,,,Limited Liability Company (LLC),"Moving Assistance - Packing, Unpacking, Organizing",,Facebook,,,,,,,,,,,,,,,,,,,1232 N 85th Pl,"BBB file opened: May 19, 2015",4/2/14,Business incorporated 04/02/2014 in AZ,"Mr. Gary L. Crosby III, Member",Local and Nationwide,"All You Need Moving, LLC",Moving,,,Delivery Service,Movers,Moving Services - Labor & Materials,Movers - Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mooremovers.com,Chicago,http://www.mooremovers.com,60643,,2007,http://www.mooremovers.com/,773-723-0764,IL,,,,NULL,,,moores_movers@ameritech.net,,,,,,,,,,,,,,,,,,,,,,,,,10565 S Church St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.invokemoving.com,Forest Hill,http://www.invokemoving.com,76119,,2014,http://www.invokemoving.com/,817-457-3201,TX,,,,NULL,,,info@invokemoving.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,5884 E Berry St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.centralmovingstorage.com,Mount Vernon,http://www.centralmovingstorage.com,98273,,2007,http://www.centralmovingstorage.com/,360-424-7714,WA,,,,NULL,,,info@centralmovingstorage.com,,,,,,,,,,,,,,,,,,,,,,,,,211 Anderson Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.clintonmoving.com,Clinton,"Clinton Moving And Packaging, Inc.",13323,1/1/87,2011,http://www.bbb.org/upstate-new-york/business-reviews/movers/clinton-moving-and-packaging-inc-in-clinton-ny-52002160,315-853-5239,NY,"Principal: Mr. Carter Jackson, President",,1-Apr-99,NULL,,A+,info@goodlifemoving.com,claims@goodlifemoving.com,,,Corporation,support@goodlifemoving.com,Facebook,,,,,,,,,,,,,,,,,,,232 Utica Rd,"BBB file opened: April 01, 1999",1/1/87,Business started locally: 01/01/1987,Business incorporated 10/11/1991 in NY,"Mr. Carter Jackson, President",Moving Services,,,,MOVERS,MOVING BROKERS,MOVING SERVICES - LABOR & MATERIALS,MOVING SUPPLIES,PIANO & ORGAN MOVING,MOVING & STORAGE COMPANY,TRAVEL & MOVING SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.studentservicesmoving.com,Charlottesvle,http://www.studentservicesmoving.com,22902,,1995,http://www.studentservicesmoving.com/,434-977-2705,VA,,,,NULL,,,mainoffice@studentservicesmoving.com,,,,,,,,,,,,,,,,,,,,,,,,,1501 Avon Street Ext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.seamensmovingct.com,Bridgeport,http://www.seamensmovingct.com,6606,,2011,http://www.seamensmovingct.com/,203-374-3334,CT,,,,NULL,,,move@seamensmovingct.com,,,,,,,,,,,,,,,,,,,,,,,,,3854 Main St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.abcmovers.net,San Antonio,http://www.abcmovers.net,78254,,2015,http://www.abcmovers.net/,210-680-2100,TX,,,,NULL,,,rick@abcmovers.net,,,,,,Facebook,,,,,,,,,,,,,,,,,,,6927 Leslie Rd Lot 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bernardmovers.com,Chicago,Bernard Movers,60616,,2000,http://www.bbb.org/chicago/business-reviews/movers/bernard-movers-in-chicago-il-27002317,773-883-0780,IL,,,,NULL,,,reliadel@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,2520 S State St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.otmoving.com,Carbondale,Olde Towne Moving & Storage Inc,81623,8/16/99,2001,http://www.bbb.org/wyoming-and-northern-colorado/business-reviews/movers/olde-towne-moving-storage-inc-in-carbondale-co-34019667,970-384-4444,CO,"Principal: Mr. Eric Hunter, COO",,8-May-01,NULL,,A+,,,,,Movers,,,,,,,,,,,,,,,,,,,,,0062 County Road 113 Bldg H,"Mr. Jay Abrahamovich, President",,,,,,,,,Moving Services - Labor & Materials,"Moving Assistance - Packing, Unpacking, Organizing",Packing and Crating Companies,Storage Units - Household & Commercial,Moving & Storage Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.montgomerymovingandpiano.com,Cincinnati,http://www.montgomerymovingandpiano.com,45248,,2014,http://www.montgomerymovingandpiano.com/,513-921-6683,OH,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,6131 Kingoak Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.graebel.com,Greenville,Graebel /South Carolina Movers Inc,29607,1/31/00,2008,http://www.bbb.org/upstatesc/business-reviews/movers/graebel-south-carolina-movers-inc-in-greenville-sc-9001079,864-627-9600,SC,"Principal: Mr. Dan Colleran, General Manager",,31-Mar-05,NULL,,A+,americasinfo@graebel.com,apacinfo@graebel.com,,,Corporation,marcom@graebel.com,,,,,emeainfo@graebel.com,careers@graebel.com,,,,,,,,,,,,,,121 McDougall Court,Movers,,,,,,,,,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nicholsmoving.com/,Covington,http://www.nicholsmoving.com/,70433,,2012,http://www.nicholsmoving.com/,985-892-2448,LA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183 Philip Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.astromoving.com,St. James,http://www.astromoving.com,11780,,1975,http://www.astromoving.com/,631-584-7700,NY,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 Jefferson Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.christoffersonmoving.com,Beloit,http://www.christoffersonmoving.com,53511,,,http://www.christoffersonmoving.com/,800-242-8182,WI,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422 Springbrook Ct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mesamoving.com,Boise,http://www.mesamoving.com,83716,,1962,http://www.mesamoving.com/,208-336-7000,ID,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600 S Eisenman Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.peterferraromoves.com,Fair Lawn,Peter Ferraro & Sons,7410,1/1/76,2010,http://www.bbb.org/new-jersey/business-reviews/movers/peter-ferraro-sons-in-fair-lawn-nj-28000307,201-703-3770,NJ,"Principal: Mr. Peter Ferraro, President",,3-Sep-04,NULL,,A+,,,,,The number is 290943.,,,,,,,,,,,,,,,,,,,,,3-35 Banta Pl,"BBB file opened: September 03, 2004",1/1/76,"Mr. Peter Ferraro, President",Peter Ferraro Moving & Storage,,,,,,The number is MC-155925.,The number is 39PC00000200.,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mhomoving.com,Norwalk,"MHO Movers, LLC",6850,1/1/89,2014,http://www.bbb.org/connecticut/business-reviews/moving-and-storage-company/mho-movers-llc-in-norwalk-ct-22003240,203-229-0102,CT,"Principal: Mr. Michael Ornato, Owner",,30-Nov-04,NULL,,A+,,,,,Limited Liability Company (LLC),,Facebook,,,,,,,,,,,,,,,,,,,20 Red Oak Ln,,,,,,,,,,Moving & Storage Company,Movers,"Moving Assistance - Packing, Unpacking, Organizing",Packing & Crating Service,Storage Units - Household & Commercial,Travel & Moving Services,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.halatham.com,Old Saybrook,http://www.halatham.com,6475,,2004,http://www.halatham.com/,860-388-0261,CT,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,175-4 Elm St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fleming-Shaw Transfer & Storage Company,,,,http://www.bbb.org/greensboro/business-reviews/movers/fleming-shaw-transfer-and-storage-company-in-greensboro-nc-2170,,,,,9,,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.sgmovers.com,Gloversville,http://www.sgmovers.com,12078,,2012,http://www.sgmovers.com/,518-848-0801,NY,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,218 N. Kingsboro Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.olympiamoving.com,Watertown,"Olympia Moving and Storage, Inc.",2472,,1994,http://www.bbb.org/boston/business-reviews/movers/olympia-moving-and-storage-inc-in-watertown-ma-55873,800-220-4211,MA,,,,NULL,,,mgerber@gerbermoving.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,17 Bridge St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bayshoreteam.com,Newark,"Bayshore Transportation System, Inc.",19713,1/1/73,2013,http://www.bbb.org/delaware/business-reviews/movers/bayshore-transportation-system-inc-in-newark-de-21000225,302-366-0220,DE,"Principal: Ms. Linda L. Piazza, President",,1-Apr-80,NULL,Bayshore Records Managment,A+,,,,,Corporation,,Facebook,,,,,,,,,,,,,,,,,,,901 Dawson Drive,"BBB file opened: April 01, 1980",1/1/73,Business incorporated 01/01/1973 in DE,"Ms. Linda L. Piazza, President","Mr. Matt Larmore, Vice President",Bayshore Moving & Storage,Bayshore Records Managment,,,MOVERS,MOVERS - OFFICE,MOVING & STORAGE COMPANY,RECORDS MANAGEMENT,OFFICE RECORDS STORED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.airvanmoving.com,Bellevue,Air Van,98005,12/1/82,2014,http://www.bbb.org/western-washington/business-reviews/movers/air-van-in-bellevue-wa-22495996,425-629-4101,WA,"Principal: Mr. Steve Galvagno, President",,31-Mar-09,NULL,,A+,,,,,Corporation,,Facebook,,,,,,,,,,,,,,,,,,,2340 130th Ave NE STE 201,Air Van Moving & Storage Inc.,,,,,,,,,Movers,Moving Services - Labor & Materials,Storage Units - Household & Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aaa-moving.com,Tacoma,A A A Moving & Storage,98421,9/1/83,2012,http://www.bbb.org/western-washington/business-reviews/movers/a-a-a-moving-storage-in-tacoma-wa-22715824,253-617-7654,WA,"Principal: Ms. Jen Quaife, Manager",,19-Jul-12,NULL,Coleman World Group,,,,,,Corporation,,,,,,,,,,,,,,,,,,,,,2120 Milwaukee Way Ste E,"BBB file opened: July 19, 2012",9/1/83,Business started locally: 09/01/1983,Business incorporated 09/17/2003 in WA,"Ms. Jen Quaife, Manager",Coleman World Group,,,,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.armyantmoving.net,Durango,http://www.armyantmoving.net,81301,,2015,http://www.armyantmoving.net/,970-317-1717,CO,,,,NULL,,,info@greenapplemoving.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,151 County Rd #250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bayshoremoving.com,Hauppauge,Bay Shore Storage Warehouse Inc.,11788,1/1/57,2002,http://www.bbb.org/new-york-city/business-reviews/movers/bay-shore-storage-warehouse-inc-in-hauppauge-ny-18139,631-231-1313,NY,"Principal: Mr. Ralph Montera, President",,1-Nov-64,NULL,Bayshore Moving & Storage,A+,info@bayshoremoving.com,,,STORAGE-HOUSEHOLD & COMMERCIAL,MOVERS,,,,,,,,,,,,,,,,,,,,,One Corporate Drive,"BBB file opened: November 01, 1964",1/1/57,"Mr. Ralph Montera, President",Bay Shore Moving & Storage,Bayshore Moving & Storage,,,,,STORAGE-HOUSEHOLD & COMMERCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.craddockmoving.com,Fort Worth,Craddock Moving & Storage Co,76107,11/1/53,1988,http://www.bbb.org/fort-worth/business-reviews/movers/craddock-moving-storage-co-in-fort-worth-tx-59110001,817-332-7661,TX,"Principal: Mr. John M Craddock, President",,1-Nov-59,NULL,Moving,A+,,,,,The number is 005828498C.,,,,,,,,,,,,,,,,,,,,,2841 Cullen St,"BBB file opened: November 01, 1959",11/1/53,Business started locally: 11/01/1953,Business incorporated 11/04/1959 in TX,"Mr. John M Craddock, President",**** Moving Companies,**** Moving Services (USE 702),Moving,,The number is 1417217.,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.MovePremier.com,Salem,http://www.MovePremier.com,24153,,2003,http://www.movepremier.com/,540-552-1231,VA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175 Intervale Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
